#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CoalescentConstant.t:HBV" spec="beast.base.evolution.tree.coalescent.Coalescent">
#            <populationModel id="ConstantPopulation.t:HBV" spec="beast.base.evolution.tree.coalescent.ConstantPopulation">
#                <parameter id="popSize.t:HBV" lower="0.0" name="popSize" spec="beast.base.inference.parameter.RealParameter">0.3</parameter>
#            </populationModel>
#            <treeIntervals id="TreeIntervals.t:HBV" spec="beast.base.evolution.tree.TreeIntervals">
#                <tree id="Tree.t:HBV" spec="beast.base.evolution.tree.Tree">
#                    <trait id="dateTrait.t:HBV" spec="beast.base.evolution.tree.TraitSet" traitname="date" value="AB033550_1988_33.3431887795_134.9307404236=1988,AB033554_1985_-2.3045941592_118.5275669247=1985,AB111946_1998_15.880672531_106.7863444469=1998,AB112066_1999_15.2357758333_97.1170427803=1999,AB112471_2002_10.826174473_100.0321841486=2002,AB117759_2004_11.8647366524_104.4581350327=2004,AB198076_2001_31.3068442593_109.4304560078=2001,AB205128_2000_67.7822238778_83.2782706988=2000,AB205190_2000_7.0869990345_-0.6788566207=2000,AB219428_2002_11.4823584448_122.5890168578=2002,AJ344117_1990_46.339250578_1.5156738165=1990,AY341335_2003_37.779236413_24.2931907174=2003,AY641558_2003_39.8942378947_126.8819515526=2003,AY721605_2004_39.1656946813_32.8656198791=2004,AY738147_1998_-4.6027905391_22.3356877351=1998,DQ060824_1983_-21.3700228571_19.1068796429=1983,DQ315776_2000_17.9831869307_84.5569572724=2000">
#                        <taxa id="TaxonSet.HBV" spec="beast.base.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.HBV"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <prior id="FrequenciesPrior.s:HBV" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="KappaPrior.s:HBV" name="distribution">
#            <parameter id="kappa.s:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="PopSizePrior.t:HBV" name="distribution" x="@popSize.t:HBV">
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.01</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">100.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ucldStdevPrior.c:HBV" name="distribution">
#            <parameter id="ucldStdev.c:HBV" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">0.1</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.11" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.5396</parameter>
#                <parameter estimate="false" id="RealParameter.12" name="beta" spec="beast.base.inference.parameter.RealParameter">0.3819</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@HBV" id="treeLikelihood.HBV" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:HBV">
#            <siteModel id="SiteModel.s:HBV" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:HBV" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:HBV" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:HBV" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:HBV" kappa="@kappa.s:HBV" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:HBV" id="estimatedFreqs.s:HBV" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="RelaxedClock.c:HBV" spec="beast.base.evolution.branchratemodel.UCRelaxedClockModel" tree="@Tree.t:HBV">
#                <LogNormal S="@ucldStdev.c:HBV" id="LogNormalDistributionModel.c:HBV" meanInRealSpace="true" name="distr">
#                    <parameter estimate="false" id="RealParameter.10" lower="0.0" name="M" spec="beast.base.inference.parameter.RealParameter" upper="1.0">1.0</parameter>
#                </LogNormal>
#                <rateCategories dimension="32" id="rateCategories.c:HBV" spec="beast.base.inference.parameter.IntegerParameter">1</rateCategories>
#                <parameter estimate="false" id="ucldMean.c:HBV" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">2.0E-5</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	NSlikelihood	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	popSize	CoalescentConstant	ucldStdev	rate.mean	rate.variance	rate.coefficientOfVariation
0	-44267.066044800915	-44273.09141369879	-44267.066044800915	-6.025368897877703	-44267.066044800915	21.485362634493153	27.84010325315326	2.4313065909515106	0.1344195893682034	0.36739173623032173	0.10032613978115958	0.3978625346203152	0.3731641801927859	-2.533248343469886	0.21395332568466885	2.3426707286549738E-5	1.934469985204441E-11	0.20517061501258096
1	-43989.57020204872	-43990.70479501309	-43989.57020204872	-1.1345929643666786	-43989.57020204872	21.30482772276153	25.493574617496623	1.0583519641271686	0.2616433298519609	0.15849357544756174	0.1802741776984527	0.3995889170020247	0.24016398316929408	2.4920265290705217	0.8720551217966551	2.4779260240673755E-5	2.278071730575312E-10	0.7865165197284175
2	-43942.622844692174	-43940.54430638679	-43942.622844692174	2.0785383053821875	-43942.622844692174	21.332268488448825	25.781843062349708	1.0057708856030696	0.25348106714992497	0.16550164609897755	0.1802741776984527	0.4007431090526449	0.2904743803571022	3.1422306132620044	0.1521376786399617	2.2375922557288672E-5	1.1059350821177641E-11	0.1600012871270933
3	-43862.91735821855	-43875.24004703679	-43862.91735821855	-12.322688818236882	-43862.91735821855	21.087546439753446	26.970761564011852	2.4133331642644773	0.17857146809031835	0.2054420200451224	0.08229292890202049	0.5336935829625388	0.8746670600263312	-7.1960113705817985	0.25495958093910315	2.0042051621691966E-5	2.694972278895646E-11	0.25940967560014916
4	-43750.79722475603	-43760.81376854977	-43750.79722475603	-10.016543793736894	-43750.79722475603	21.00200504191648	28.309531290952215	2.327891427093086	0.14750747082068735	0.2127162124807688	0.18824723315584857	0.4515290835426952	0.5313773445899903	-6.327490206863275	0.4044833483045323	2.38042292965593E-5	5.254179308384447E-11	0.3411921048426361
5	-43480.5681554551	-43480.0080348554	-43480.5681554551	0.5601205997041754	-43480.5681554551	21.028144892158277	24.878781288710684	2.4313065909515106	0.1388949380267675	0.3603109200688152	0.10032613978115958	0.4004680021232576	0.3378957884985766	4.466747445884544	0.34740176732564815	2.071064994685083E-5	4.586849010786229E-11	0.3264658884821187
6	-43399.24236340803	-43404.41533416552	-43399.24236340803	-5.172970757487456	-43399.24236340803	21.25590895507112	26.649326372028742	2.614189381052574	0.17349746976597885	0.2105160183694619	0.08229292890202049	0.5336935829625388	0.30045131183896173	-1.3884006724274458	0.1778597454954146	1.9704358873221436E-5	1.0234524562112054E-11	0.16300849970579198
7	-43085.7938399883	-43090.93618910633	-43085.7938399883	-5.142349118035195	-43085.7938399883	21.04175048765064	26.417766537415602	1.0057708856030696	0.2586002178085822	0.16550164609897755	0.1802741776984527	0.3956239583939876	0.45081436023919724	-2.0514375094455586	0.5437613990528064	1.822350031893389E-5	1.466332040799457E-10	0.5934724165759575
8	-42740.10630147717	-42723.83762557776	-42740.10630147717	16.26867589941104	-42740.10630147717	21.211719889882286	23.20412960977022	2.233437857502284	0.25	0.24396001062874312	0.25	0.2560399893712569	0.1506576364183796	15.72086404893366	0.05762914330261752	2.0365580552271E-5	1.0584134599643327E-12	0.05111912651760952
9	-42684.75951852043	-42688.29963743222	-42684.75951852043	-3.5401189117839973	-42684.75951852043	21.220814998766585	27.343927453320667	2.092655882869777	0.09955079072699102	0.3151746978225017	0.2999485959213597	0.2853259155291476	0.5190146329919438	-2.809536600045158	0.008375672908563635	2.002785963750214E-5	2.4634969380512295E-14	0.00785357924403019
10	-42550.57145101896	-42552.559364596396	-42550.57145101896	-1.987913577441626	-42550.57145101896	21.208370409194448	26.153161391629986	1.906953763030859	0.09750867959362314	0.32140758126084196	0.28336343725601276	0.29772030188952214	0.34334363594137873	0.7178229609504567	0.3007099489183959	2.568053147276019E-5	5.533180325080156E-11	0.3458076811063376
11	-42341.6879710703	-42354.47883359718	-42341.6879710703	-12.790862526880256	-42341.6879710703	21.155140854904552	28.38799258123894	2.517146220988463	0.1368596694499895	0.3609468083882739	0.10433098754142127	0.3978625346203152	1.0343953356133073	-8.539778594324568	0.1794505886839952	1.9050555111893527E-5	8.79304407197304E-12	0.15370726352973096
12	-42237.09557718653	-42252.827623130266	-42237.09557718653	-15.732045943741518	-42237.09557718653	21.991732503222767	32.200699144400964	2.614189381052574	0.17857146809031835	0.2054420200451224	0.08229292890202049	0.5336935829625388	0.648646596860918	-11.15195614638265	0.18629395544576297	2.036174270517585E-5	1.580383626304037E-11	0.19854464620425252
13	-42139.31819183947	-42135.72213735223	-42139.31819183947	3.5960544872328253	-42139.31819183947	21.054428072532602	25.3756716653494	1.67651728922256	0.10133392180456269	0.32140758126084196	0.2873358630785852	0.28992263385601014	0.29456436315919227	3.456783009420234	0.006703742569448239	1.9999186224326476E-5	2.2117032605347763E-14	0.00743064059076979
14	-42131.420879577956	-42150.77188870784	-42131.420879577956	-19.35100912988281	-42131.420879577956	22.240416125197296	34.62125975211018	2.4313065909515106	0.1408645172102512	0.3609468083882739	0.10032613978115958	0.3978625346203152	1.0111848938914074	-14.53607138300431	0.3087165045426935	1.9647320570075E-5	4.934554310703472E-11	0.34559366914711565
15	-42069.256483047655	-42109.98387078568	-42069.256483047655	-40.7273877380279	-42069.256483047655	29.3136565686994	65.36773736894915	1.3742199722704584	0.07933272426244563	0.27258200337784727	0.19421493578390056	0.4538703365758066	4.613418335227933	-35.93927640914052	0.06788238723594872	2.0064331868205598E-5	1.5276586820326086E-12	0.06234357938609979
16	-42040.21368048243	-42050.7258796536	-42040.21368048243	-10.512199171165399	-42040.21368048243	21.069667511754254	27.960018815497367	2.327891427093086	0.14750747082068735	0.2127162124807688	0.18824723315584857	0.4515290835426952	0.5719375194940596	-6.698456714113664	0.4182512565700201	2.2919780819222632E-5	8.079452787929816E-11	0.4222070420787823
